G000994565	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; g__; s__
G000994625	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__UBA9973; g__UBA9973; s__UBA9973 sp001785445
G000994635	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Levybacterales; f__UBA12049; g__UBA12049; s__
G000994655	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GCA-001788215; f__2-01-FULL-40-14; g__2-01-FULL-40-14; s__
G000994675	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__UBA9973; g__UBA9973; s__UBA9973 sp001786195
G000994705	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__UBA9973; g__UBA9973; s__UBA9973 sp000994705
G000994785	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__Zambryskibacteraceae; g__C7867-006; s__C7867-006 sp001824295
G000994805	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA10092; f__UBA10092; g__GWA1-42-19; s__
G000994815	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA10185; s__UBA10185 sp000994815
G000994825	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000996895
G000994865	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983; f__2-01-FULL-45-33; g__GWA1-44-29; s__GWA1-44-29 sp001001285
G000994895	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; g__GWB1-39-12; s__
G000994995	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__XYD1-FULL-46-19; g__XYB1-FULL-42-16; s__
G000995065	d__Bacteria; p__Patescibacteria; c__CPR2; o__CPR2; f__CPR2; g__UBA9978; s__UBA9978 sp000995065
G000995105	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA10105; f__UBA10105; g__UBA10105; s__
G000995125	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__Moranbacterales; f__UBA2206; g__UBA2282; s__UBA2282 sp000995125
G000995135	d__Bacteria; p__Patescibacteria; c__ABY1; o__BM507; f__GWE2-39-37; g__GWE2-39-37; s__GWE2-39-37 sp000995135
G000995155	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__Zambryskibacteraceae; g__C7867-006; s__C7867-006 sp001824295
G000995185	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; g__GWC1-42-9; s__GWC1-42-9 sp000995185
G000995215	d__Bacteria; p__Patescibacteria; c__ABY1; o__SG8-24; f__UBA9934; g__UBA9934; s__UBA9934 sp003453595
G000995235	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000503835
G000995285	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Daviesbacterales; f__UBA10151; g__UBA10151; s__UBA10151 sp001776935
G000995295	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__UBA1369; f__UBA12473; g__UBA12473; s__UBA12473 sp000993615
G000995395	d__Bacteria; p__Patescibacteria; c__CPR2; o__CPR2; f__CPR2; g__UBA9978; s__UBA9978 sp000995065
G000995465	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__2-02-FULL-39-11; f__; g__; s__
G000995475	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__MFAQ01; g__UBA2277; s__
G000995525	d__Bacteria; p__Patescibacteria; c__ABY1; o__BM507; f__GWE2-39-37; g__GWE2-39-37; s__GWE2-39-37 sp000995135
G000995565	d__Bacteria; p__Patescibacteria; c__CPR2; o__CPR2; f__CPR2; g__GWC2-39-10; s__GWC2-39-10 sp000993275
G000995585	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__CG1-02-47-37; g__DSTH01; s__
G000995625	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__Zambryskibacteraceae; g__C7867-006; s__C7867-006 sp001824295
G000995665	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__GWA2-44-7; g__GWA2-44-7; s__
G000995715	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000996895
G000995735	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983; f__UBA9983; g__UBA9983; s__UBA9983 sp000996035
G000995795	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA10092; f__UBA10092; g__UBA10092; s__
G000995805	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__UBA9973; g__UBA9973; s__UBA9973 sp001785445
G000995845	d__Bacteria; p__Patescibacteria; c__ABY1; o__Veblenbacterales; f__UBA10138; g__UBA10138; s__UBA10138 sp000995845
G000995865	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; g__UBA8517; s__UBA8517 sp000997405
G000995905	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Daviesbacterales; f__UBA10151; g__UBA10151; s__UBA10151 sp001776935
G000995915	d__Bacteria; p__Patescibacteria; c__ABY1; o__SG8-24; f__GWF2-40-263; g__UBA12403; s__UBA12403 sp003511125
G000995945	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__UBA9973; g__UBA9973; s__UBA9973 sp001787205
G000995965	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__Moranbacterales; f__UBA11712; g__UBA11712; s__UBA11712 sp000995965
G000995995	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Curtissbacterales; f__GWA2-41-24; g__; s__
G000996025	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__Zambryskibacteraceae; g__C7867-006; s__C7867-006 sp000996025
G000996035	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983; f__UBA9983; g__UBA9983; s__UBA9983 sp000996035
G000996085	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__Terrybacterales; f__GWB1-40-14; g__GWB1-40-14; s__GWB1-40-14 sp000996085
G000996105	d__Bacteria; p__Patescibacteria; c__ABY1; o__Magasanikbacterales; f__UBA10003; g__GWC2-40-17; s__GWC2-40-17 sp001783145
G000996165	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; g__UBA8517; s__UBA8517 sp003484955
G000996185	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__Zambryskibacteraceae; g__C7867-006; s__C7867-006 sp001824295
G000996205	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__GWA1-40-21; g__GWA1-40-21; s__GWA1-40-21 sp000996205
G000996245	d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA11705; f__JABHMO01; g__GWC2-39-14; s__GWC2-39-14 sp000996245
G000996275	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Babeliaceae; g__UBA12395; s__UBA12395 sp000996275
G000996315	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA10092; f__UBA10092; g__UBA10092; s__UBA10092 sp003455995
G000996355	d__Bacteria; p__Patescibacteria; c__ABY1; o__SG8-24; f__GWF2-40-263; g__UBA10014; s__UBA10014 sp000996355
G000996445	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA6257; f__UBA9933; g__GWA1-44-24; s__
G000996475	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; g__UBA8517; s__UBA8517 sp000997405
G000996505	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GCA-001788215; f__2-01-FULL-40-14; g__2-01-FULL-40-14; s__
G000996525	d__Bacteria; p__Patescibacteria; c__ABY1; o__SG8-24; f__UBA9934; g__UBA9934; s__UBA9934 sp003453595
G000996555	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Daviesbacterales; f__UBA10151; g__GWC1-40-9; s__GWC1-40-9 sp000997385
G000996575	d__Bacteria; p__Patescibacteria; c__ABY1; o__BM507; f__GWC2-42-12; g__GWC2-42-12; s__
G000996605	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__UBA1539_A; g__UBA1550; s__UBA1550 sp000996605
G000996615	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000996895
G000996635	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Levybacterales; f__UBA12049; g__UBA12049; s__
G000996665	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__MFAQ01; g__UBA2277; s__
G000996685	d__Bacteria; p__Patescibacteria; c__ABY1; o__SG8-24; f__UBA9934; g__UBA9934; s__UBA9934 sp003453595
G000996695	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Babeliaceae; g__GWE2-41-16; s__GWE2-41-16 sp000996695
G000996715	d__Bacteria; p__Patescibacteria; c__ABY1; o__SG8-24; f__GWF2-40-263; g__UBA10014; s__
G000996735	d__Bacteria; p__Patescibacteria; c__ABY1; o__Magasanikbacterales; f__UBA10003; g__UBA10003; s__UBA10003 sp003514455
G000996785	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; g__UBA8517; s__UBA8517 sp000997405
G000996895	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000996895
G000996965	d__Bacteria; p__Patescibacteria; c__ABY1; o__Magasanikbacterales; f__UBA922; g__UBA12086; s__UBA12086 sp003518365
G000996975	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; g__UBA8517; s__UBA8517 sp000997405
G000996985	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__UBA9973; g__UBA9973; s__UBA9973 sp001786955
G000997025	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp001773385
G000997055	d__Bacteria; p__Patescibacteria; c__ABY1; o__SG8-24; f__UBA9934; g__UBA9934; s__UBA9934 sp003453595
G000997065	d__Bacteria; p__Patescibacteria; c__ABY1; o__SG8-24; f__UBA9934; g__UBA9934; s__UBA9934 sp003453595
G000997105	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Daviesbacterales; f__UBA10151; g__2-01-FULL-43-38; s__2-01-FULL-43-38 sp000997105
G000997135	d__Bacteria; p__Patescibacteria; c__ABY1; o__SG8-24; f__UBA9934; g__UBA9934; s__UBA9934 sp003453595
G000997145	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000996895
G000997185	d__Bacteria; p__Patescibacteria; c__CPR2; o__CPR2; f__CPR2; g__UBA9978; s__UBA9978 sp000995065
G000997345	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__; f__; g__; s__
G000997355	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__GWB1-41-6; s__GWB1-41-6 sp000997355
G000997405	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; g__UBA8517; s__UBA8517 sp000997405
G000997445	d__Bacteria; p__Patescibacteria; c__ABY1; o__SG8-24; f__UBA9934; g__UBA9934; s__UBA9934 sp003453595
G000997465	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA6257; f__HR35; g__LCBW01; s__LCBW01 sp000997465
G000997475	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__Portnoybacterales; f__GWB1-42-6; g__GWB1-42-6; s__GWB1-42-6 sp000997475
G000997545	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000996895
G000997565	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__MFAQ01; g__UBA2277; s__
G000997575	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__GWB1-41-6; s__GWB1-41-6 sp000997355
G000997595	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GCA-001788215; f__2-01-FULL-40-14; g__2-01-FULL-40-14; s__
G000997615	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000996895
G000997645	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__UBA9973; g__UBA9973; s__UBA9973 sp001786955
G000997745	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp001773385
G000997795	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000996895
G000997825	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__UBA1539_A; g__UBA1550; s__UBA1550 sp000998425
G000997865	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000996895
G000997875	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000503835
G000997915	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__Amesbacteraceae; g__GWC2-45-19; s__
G000997945	d__Bacteria; p__Patescibacteria; c__ABY1; o__BM507; f__GWC2-42-12; g__GWC2-42-12; s__GWC2-42-12 sp000997945
G000997955	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__MFAQ01; g__UBA2277; s__UBA2277 sp000998275
G000998025	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__MFAQ01; g__UBA10133; s__UBA10133 sp000998025
G000998045	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__J119; g__UBA12088; s__UBA12088 sp000998045
G000998065	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__Zambryskibacteraceae; g__C7867-006; s__C7867-006 sp001824295
G000998105	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__MFAQ01; g__UBA10133; s__UBA10133 sp003531665
G000998125	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983; f__2-01-FULL-45-33; g__GWA1-44-25; s__GWA1-44-25 sp001780725
G000998135	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__Sungbacterales; f__GWA2-42-14; g__GWA2-42-14; s__GWA2-42-14 sp000998135
G000998145	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000503835
G000998185	d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA2196; f__GWA2-42-15; g__GWA2-42-15; s__GWA2-42-15 sp000998185
G000998195	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983; f__2-01-FULL-45-33; g__GWA1-44-29; s__GWA1-44-29 sp001001285
G000998235	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA10105; f__UBA10105; g__UBA10105; s__UBA10105 sp000995415
G000998275	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__MFAQ01; g__UBA2277; s__UBA2277 sp000998275
G000998315	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA10092; f__UBA10092; g__GWA1-42-19; s__
G000998395	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA10092; f__UBA10092; g__GWA1-42-19; s__
G000998425	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__UBA1539_A; g__UBA1550; s__UBA1550 sp000998425
G000998435	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983; f__; g__; s__
G000998465	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__UBA9973; g__UBA9973; s__UBA9973 sp000999465
G000998475	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA6257; f__UBA9933; g__UBA9933; s__UBA9933 sp001029635
G000998545	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__Amesbacteraceae; g__UBA12042; s__UBA12042 sp001002325
G000998555	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000996895
G000998635	d__Bacteria; p__Patescibacteria; c__ABY1; o__Magasanikbacterales; f__UBA922; g__UBA12086; s__UBA12086 sp003518365
G000998705	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000503835
G000998715	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__MFAQ01; g__UBA10133; s__UBA10133 sp003531665
G000998805	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__J119; g__UBA12088; s__UBA12088 sp000998805
G000998825	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA10105; f__UBA10105; g__UBA10105; s__UBA10105 sp000995415
G000998845	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA10092; f__UBA10092; g__GWA1-42-19; s__
G000998865	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA10105; f__UBA927; g__UBA10108; s__UBA10108 sp003545435
G000998905	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__XYD1-FULL-46-19; g__XYB1-FULL-42-16; s__
G000998935	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__Portnoybacterales; f__GWB1-42-6; g__GWB1-42-6; s__GWB1-42-6 sp000997475
G000998975	d__Bacteria; p__Patescibacteria; c__ABY1; o__Veblenbacterales; f__UBA10138; g__UBA10138; s__UBA10138 sp000995845
G000999025	d__Bacteria; p__Patescibacteria; c__ABY1; o__GWA2-43-13; f__GWA2-43-13; g__GWA2-43-13; s__GWA2-43-13 sp000999025
G000999035	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__UBA10002; g__UBA10002; s__
G000999065	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; g__UBA8517; s__
G000999085	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983; f__2-01-FULL-45-33; g__GWA1-44-29; s__GWA1-44-29 sp001778695
G000999145	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983; f__2-01-FULL-45-33; g__GWA1-44-29; s__GWA1-44-29 sp001778695
G000999165	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA10105; f__UBA927; g__UBA10108; s__
G000999175	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__DSPV01; g__2-02-FULL-44-35; s__2-02-FULL-44-35 sp000999175
G000999185	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__UBA9973; g__UBA9973; s__
G000999305	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000503835
G000999315	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__UBA1369; f__UBA12470; g__UBA12470; s__UBA12470 sp000999315
G000999325	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA10092; f__UBA10092; g__UBA10092; s__UBA10092 sp003455995
G000999365	d__Bacteria; p__Patescibacteria; c__ABY1; o__Magasanikbacterales; f__UBA922; g__UBA12086; s__UBA12086 sp003518365
G000999385	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000503835
G000999395	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__UBA6899; g__MHLP01; s__MHLP01 sp000999395
G000999405	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000503835
G000999445	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__UBA1369; f__UBA12473; g__UBA12473; s__
G000999475	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__UBA1539_A; g__UBA1550; s__UBA1550 sp000998425
G000999505	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000503835
G000999585	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000503835
G000999595	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__GWA2-44-7; g__GWA2-44-7; s__GWA2-44-7 sp000999595
G000999665	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA10092; f__UBA10092; g__UBA10092; s__UBA10092 sp003455995
G000999675	d__Bacteria; p__Patescibacteria; c__ABY1; o__Veblenbacterales; f__UBA10138; g__UBA10138; s__UBA10138 sp000995845
G000999715	d__Bacteria; p__Patescibacteria; c__ABY1; o__BM507; f__UBA12465; g__UBA12465; s__UBA12465 sp000999715
G000999765	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__Moranbacterales; f__UBA11712; g__UBA11712; s__
G000999805	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__Amesbacteraceae; g__GWC2-45-19; s__GWC2-45-19 sp001001555
G000999865	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA10092; f__UBA10092; g__UBA10092; s__
G000999925	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__UBA9973; g__UBA9973; s__
G000999945	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__UBA1369; f__; g__; s__
G000999965	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__UBA1369; f__UBA12470; g__UBA12470; s__UBA12470 sp000999315
G001000005	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983; f__2-01-FULL-45-33; g__GWA1-44-29; s__GWA1-44-29 sp001778695
G001000025	d__Bacteria; p__Patescibacteria; c__ABY1; o__Veblenbacterales; f__UBA10138; g__UBA10138; s__UBA10138 sp000995845
G001000035	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__UBA9973; g__UBA9973; s__UBA9973 sp001000035
G001000065	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Babeliaceae; g__UBA12395; s__UBA12395 sp001000065
G001000105	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA6257; f__UBA9933; g__WO2-47-17b; s__
G001000125	d__Bacteria; p__Patescibacteria; c__ABY1; o__Magasanikbacterales; f__UBA922; g__UBA12086; s__UBA12086 sp003518365
G001000145	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__Portnoybacterales; f__GWB1-42-6; g__UBA8475; s__
G001000185	d__Bacteria; p__Patescibacteria; c__ABY1; o__Veblenbacterales; f__UBA10138; g__UBA10138; s__UBA10138 sp000995845
G001000205	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__UBA12108; g__UBA12108; s__UBA12108 sp001002415
G001000215	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000503835
G001000245	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__MFAQ01; g__UBA10133; s__UBA10133 sp003531665
G001000285	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983; f__2-01-FULL-45-33; g__GWA1-44-25; s__GWA1-44-25 sp001780725
G001000305	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA6257; f__UBA9933; g__UBA9933; s__
G001000315	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__MFAQ01; g__UBA10133; s__
G001000345	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__UBA12028; g__UBA12472; s__UBA12472 sp003487265
G001000385	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; g__UBA8517; s__
G001000395	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__Moranbacterales; f__UBA11712; g__UBA11712; s__UBA11712 sp000995965
G001000435	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA10105; f__UBA927; g__UBA10108; s__
G001000465	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__UBA12108; g__UBA12108; s__UBA12108 sp001002415
G001000475	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__; g__; s__
G001000505	d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA9629; f__UBA9629; g__UBA9645; s__
G001000585	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983; f__2-01-FULL-45-33; g__2-01-FULL-45-33; s__
G001000595	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA9983_A; f__UBA1539_A; g__UBA1550; s__UBA1550 sp003489395
G001000625	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__MFAQ01; g__UBA10133; s__UBA10133 sp001774685
G001000665	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__MFAQ01; g__UBA10133; s__UBA10133 sp003531665
G001000675	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA6257; f__UBA9933; g__UBA9933; s__UBA9933 sp001000675
G001000705	d__Bacteria; p__Patescibacteria; c__WWE3; o__UBA101185; f__UBA10185; g__UBA8498; s__UBA8498 sp000503835
G001000745	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__; g__; s__
G001000795	d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA9629; f__UBA9629; g__UBA9645; s__UBA9645 sp001818155
G001000815	d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA9629; f__UBA9629; g__UBA9645; s__UBA9645 sp001818155
G001000865	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__MFAQ01; g__UBA10133; s__UBA10133 sp001000865
G001000945	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA6257; f__UBA9933; g__UBA9933; s__UBA9933 sp001029635
G001000955	d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA9629; f__UBA9629; g__UBA9629; s__UBA9629 sp001818235
G001000965	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__MFAQ01; g__UBA10133; s__UBA10133 sp003531665
G001001005	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__Amesbacteraceae; g__GWC1-47-15; s__
G001001045	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__GWA2-44-7; f__UBA8517; g__UBA8517; s__UBA8517 sp001001045
G001001055	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__MFAQ01; g__UBA10133; s__UBA10133 sp001001485
G001001115	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA6257; f__UBA9933; g__GWA1-44-24; s__GWA1-44-24 sp001001115
G001001125	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__UBA1400; f__MFAQ01; g__UBA10133; s__UBA10133 sp003531665
G001001155	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__Moranbacterales; f__GWC2-37-73; g__UBA12053; s__UBA12053 sp001001345
G001001185	d__Bacteria; p__Patescibacteria; c__Paceibacteria; o__UBA6257; f__Brennerbacteraceae; g__UBA10122; s__UBA10122 sp001001185
G001001205	d__Bacteria; p__Patescibacteria; c__ABY1; o__UBA1558; f__UBA10009; g__UBA10009; s__UBA10009 sp001001205
